TRANSCRIPT	pi	theta	Tajimas_D	Fu_and_Li_F*	Fu_and_Li_D*	segSites
FBtr0074048	4.31515151515152	7.20440723949947	-1.46471608533961	0.803071896763496	2.13133700911613	43
FBtr0074050	4.0549605645496	32.5036047549511	-2.9560546899661	0.193580749786241	2.61787428279042	194
FBtr0074051	2.08335408883354	12.3982822261154	-2.74151161417047	0.242434881282565	2.3557744747357	74
FBtr0074052	4.52521428834338	8.37721772034823	-1.64458460441066	0.74135304115471	2.19906051777205	50
FBtr0074053	1.59450741996028	4.18860886017411	-1.95623858000504	0.459396771298608	1.86081803695768	25
FBtr0074054	1.21129099211291	2.3456209616975	-1.46806321556553	0.535090896913206	1.54733662629698	14
FBtr0074055	1.86566225062561	6.70177417627858	-2.33201560599378	0.36877533512816	2.09753671288741	40
FBtr0074056	0.46550294412554	1.50789918966268	-1.78990735766404	0.277187525346321	1.31263151376088	9
FBtr0074057	0.46550294412554	1.50789918966268	-1.78990735766404	0.277187525346321	1.31263151376088	9
FBtr0074058	0.50560398505604	0.502633063220894	-0.196338307230654	0.583614571942916	0.818795597352481	3
FBtr0074059	0.702200083022001	0.502633063220894	0.413286092071696	0.810543850491491	0.818795597352481	3
FBtr0074060	0.108592777085927	1.00526612644179	-2.00202993065913	0.083517194302646	1.11235873925238	6
FBtr0074062	3.3323175861382	7.5394959483134	-1.90286899909393	0.596932734826623	2.15215464092653	45
FBtr0074063	2.4955898602945	6.03159675865072	-1.94407423271708	0.537984702041242	2.04687662570893	36
FBtr0074064	1.14306166612815	4.18860886017411	-2.23691117220756	0.329329818250428	1.86081803695768	25
FBtr0074066	1.93441253510415	9.04739513797608	-2.56496545995548	0.296675356199316	2.23209036914557	54
FBtr0074071	5.05402279613571	12.7333709349293	-2.09322226036407	0.574305006929753	2.36536473864408	76
FBtr0074072	0.370776255707762	1.00526612644179	-1.49204694339079	0.285158860669433	1.11235873925238	6
FBtr0074073	6.59504183985325	16.9219797951034	-2.13927217570325	0.579511489830897	2.45901549788109	101
FBtr0074074	3.10966206662023	14.241270124592	-2.61509898465664	0.319596529174516	2.40409672579465	85
FBtr0074075	3.69929199639375	25.6342862242656	-2.88324522218296	0.221081524317948	2.56849869886957	153
FBtr0074076	1.5304641564325	2.68070967051143	-1.36973785879204	0.614973578361595	1.61996430646328	16
FBtr0074077	4.97208423158867	16.7544354406965	-2.40637067434084	0.44089432823409	2.45600275032917	100
FBtr0074078	0.802892386403759	2.51316531610447	-1.96187552236291	0.337827449883316	1.5848251073411	15
FBtr0074079	0.160896637608966	1.00526612644179	-1.90029171597292	0.123743365870434	1.11235873925238	6
FBtr0074082	10.5748227166134	45.0694313354735	-2.64834939011284	0.369087503047025	2.67239445746746	269
FBtr0074083	0.937582172800501	5.69650804983679	-2.60458869775952	0.21174253978807	2.01873852318635	34
FBtr0074084	0.0180987961809879	0.167544354406965	-1.01773403278854	0.0378115536540774	0.48649239439546	1
FBtr0074085	0.57750103777501	1.84298789847661	-1.86169274884607	0.301094293301557	1.41769736328927	11
FBtr0074086	0.253051058530509	2.17807660729054	-2.38929760608694	0.117711609026381	1.50721929326173	13
FBtr0074087	4.42077790101968	7.20440723949947	-1.42441978965622	0.822729510580666	2.13133700911613	43
FBtr0074088	5.51255062039186	24.4614757434168	-2.64345066328121	0.344258740538407	2.55768086349232	146
FBtr0074089	4.51123602418679	23.9588426801959	-2.75002161965174	0.287262217308689	2.55276593491542	143
FBtr0074090	0.921876297218761	4.85878627780197	-2.49589455728231	0.236486140300831	1.93828433367038	29
FBtr0074094	3.34462432544624	8.0421290115343	-1.98430391821802	0.567314833005409	2.1811137036206	48
FBtr0074095	0.926857617268574	4.69124192339501	-2.46555290715879	0.244441477065956	1.92015553426795	28
FBtr0074096	0.926857617268574	4.69124192339501	-2.46555290715879	0.244441477065956	1.92015553426795	28
FBtr0074097	1.89472810294728	6.19914111305769	-2.24230352878583	0.399393711102661	2.06020557298307	37
FBtr0074098	2.01743462017434	5.86405240424376	-2.12724788515635	0.445013938419489	2.03306356478634	35
FBtr0074099	0.0361975923619757	0.335088708813929	-1.36605213455322	0.0522853879111459	0.678064623108071	2
FBtr0074100	0.0180987961809879	0.167544354406965	-1.01773403278854	0.0378115536540774	0.48649239439546	1
FBtr0074101	0.0180987961809879	0.167544354406965	-1.01773403278854	0.0378115536540774	0.48649239439546	1
FBtr0074102	0.353443537817613	1.17461185948686	-1.69494553601019	0.247088915093295	1.18631823467224	7
FBtr0074103	3.57113183203329	5.87305929743431	-1.41185416641196	0.787734792144593	2.03306356478634	35
FBtr0074104	0.0542963885429636	0.502633063220894	-1.59579702116966	0.0626738801396823	0.818795597352481	3
FBtr0074105	1.83578248235782	6.70177417627858	-2.34419755511708	0.362869163444185	2.09753671288741	40
FBtr0074106	0.508592777085928	0.670177417627858	-0.642898709610691	0.498037735405698	0.932550943251063	4
FBtr0074107	0.508592777085928	0.670177417627858	-0.642898709610691	0.498037735405698	0.932550943251063	4
FBtr0074108	0.508592777085928	0.670177417627858	-0.642898709610691	0.498037735405698	0.932550943251063	4
FBtr0074110	0.508592777085928	0.670177417627858	-0.642898709610691	0.498037735405698	0.932550943251063	4
FBtr0074111	0.508592777085928	0.670177417627858	-0.642898709610691	0.498037735405698	0.932550943251063	4
FBtr0074112	0.412121212121212	1.00526612644179	-1.41162530701978	0.31695669152778	1.11235873925238	6
FBtr0074113	0.412121212121212	1.00526612644179	-1.41162530701978	0.31695669152778	1.11235873925238	6
FBtr0074114	1.31672893316729	4.18860886017411	-2.1289388596831	0.379365447285018	1.86081803695768	25
FBtr0074115	1.31672893316729	4.18860886017411	-2.1289388596831	0.379365447285018	1.86081803695768	25
FBtr0074116	1.31672893316729	4.18860886017411	-2.1289388596831	0.379365447285018	1.86081803695768	25
FBtr0074117	1.24499792444998	5.69650804983679	-2.45927748429431	0.281168979318901	2.01873852318635	34
FBtr0074118	1.08161062681611	1.34035483525572	-0.686503368099556	0.694899383806947	1.25261274187804	8
FBtr0074119	1.08161062681611	1.34035483525572	-0.686503368099556	0.694899383806947	1.25261274187804	8
FBtr0074121	1.08161062681611	1.34035483525572	-0.686503368099556	0.694899383806947	1.25261274187804	8
FBtr0074122	1.08161062681611	1.34035483525572	-0.686503368099556	0.694899383806947	1.25261274187804	8
FBtr0074123	1.09970942299709	1.50789918966268	-0.875375409191598	0.654830946629605	1.31263151376088	9
FBtr0074124	1.09970942299709	1.50789918966268	-0.875375409191598	0.654830946629605	1.31263151376088	9
FBtr0074125	3.44624325446243	11.0579273908597	-2.31921297223143	0.443788248417281	2.31305990180931	66
FBtr0074129	0.23030303030303	1.34035483525572	-2.02843415013481	0.147962150036879	1.25261274187804	8
FBtr0074130	0.521046077210459	3.51843144254625	-2.50432019701545	0.171460165512938	1.76766195383505	21
FBtr0074132	0.523038605230384	4.02106450576715	-2.5956644374173	0.155509919539389	1.83918417549419	24
FBtr0074133	2.58645973398737	5.1938749866159	-1.69122781754721	0.629214913816116	1.97237724014745	31
FBtr0074134	2.11400907724291	6.03159675865072	-2.11533792937283	0.455725743090972	2.04687662570893	36
FBtr0074135	0.390203403902034	0.335088708813929	0.0434921401158204	0.563626888032998	0.678064623108071	2
FBtr0074136	0.390203403902034	0.335088708813929	0.0434921401158204	0.563626888032998	0.678064623108071	2
FBtr0074137	0.390203403902034	0.335088708813929	0.0434921401158204	0.563626888032998	0.678064623108071	2
FBtr0074138	2.044499792445	4.69124192339501	-1.83685948861939	0.539198836817113	1.92015553426795	28
FBtr0074139	1.58424796119564	11.7281048084875	-2.82730251443439	0.193681380535677	2.33534522854041	70
FBtr0074140	0.633291822332918	1.34035483525572	-1.39319599760905	0.406869243143951	1.25261274187804	8
FBtr0074141	0.633291822332918	1.34035483525572	-1.39319599760905	0.406869243143951	1.25261274187804	8
FBtr0074142	0.633291822332918	1.34035483525572	-1.39319599760905	0.406869243143951	1.25261274187804	8
FBtr0074143	0.633291822332918	1.34035483525572	-1.39319599760905	0.406869243143951	1.25261274187804	8
FBtr0074144	0.192112909921129	0.837721772034823	-1.6715069445139	0.164965851454715	1.02876254122236	5
FBtr0074145	0.192112909921129	0.837721772034823	-1.6715069445139	0.164965851454715	1.02876254122236	5
FBtr0074146	0.192112909921129	0.837721772034823	-1.6715069445139	0.164965851454715	1.02876254122236	5
FBtr0074147	0.192112909921129	0.837721772034823	-1.6715069445139	0.164965851454715	1.02876254122236	5
FBtr0074148	0.192112909921129	0.837721772034823	-1.6715069445139	0.164965851454715	1.02876254122236	5
FBtr0074149	0.192112909921129	0.837721772034823	-1.6715069445139	0.164965851454715	1.02876254122236	5
FBtr0074150	0.192112909921129	0.837721772034823	-1.6715069445139	0.164965851454715	1.02876254122236	5
FBtr0074151	0.614196762141967	1.34035483525572	-1.42329586886594	0.394601292708304	1.25261274187804	8
FBtr0074152	0.614196762141967	1.34035483525572	-1.42329586886594	0.394601292708304	1.25261274187804	8
FBtr0074153	8.07717008198538	14.073725770185	-1.59642364047078	0.839036770675535	2.40011678024773	84
FBtr0074154	8.07717008198538	14.073725770185	-1.59642364047078	0.839036770675535	2.40011678024773	84
FBtr0074159	0.693233706932336	2.01053225288357	-1.82261441809373	0.340723630953932	1.46414011546645	12
FBtr0074162	0.897633872976337	3.51843144254625	-2.23185906561761	0.295383573856896	1.76766195383505	21
FBtr0074166	0.93233706932337	1.67544354406965	-1.28186421606702	0.51804489668202	1.36739901802345	10
FBtr0074167	7.37744330712015	25.8018305786725	-2.47019251800842	0.438206604045094	2.56997440226847	154
FBtr0074168	2.26118721461187	6.70177417627858	-2.17076050705545	0.44695660888051	2.09753671288741	40
FBtr0074169	2.15624740556247	7.70704030272037	-2.35416010588724	0.379164262907962	2.16209610228344	46
FBtr0074170	2.15624740556247	7.70704030272037	-2.35416010588724	0.379164262907962	2.16209610228344	46
FBtr0074171	2.15624740556247	7.70704030272037	-2.35416010588724	0.379164262907963	2.16209610228344	46
FBtr0074172	2.15624740556247	7.70704030272037	-2.35416010588724	0.379164262907962	2.16209610228344	46
FBtr0074173	2.15624740556247	7.70704030272037	-2.35416010588724	0.379164262907963	2.16209610228344	46
FBtr0074174	1.09920129451562	3.85352015136018	-2.18170198213842	0.337637208177138	1.81650412564073	23
FBtr0074175	1.09920129451562	3.85352015136018	-2.18170198213842	0.337637208177138	1.81650412564073	23
FBtr0074176	0.0361975923619757	0.335088708813929	-1.36605213455322	0.0522853879111459	0.678064623108071	2
FBtr0074177	0.0361975923619757	0.335088708813929	-1.36605213455322	0.0522853879111459	0.678064623108071	2
FBtr0074178	4.43719385637194	5.36141934102286	-0.814409303958487	1.05232971399707	1.98842942051035	32
FBtr0074179	1.23088418430884	2.17807660729054	-1.33321820315283	0.572569657291711	1.50721929326173	13
FBtr0074180	1.23088418430884	2.17807660729054	-1.33321820315283	0.572569657291712	1.50721929326173	13
FBtr0074181	1.23088418430884	2.17807660729054	-1.33321820315283	0.572569657291711	1.50721929326173	13
FBtr0074182	1.23088418430884	2.17807660729054	-1.33321820315283	0.572569657291711	1.50721929326173	13
FBtr0074183	1.17310087173101	4.18860886017411	-2.21823521472498	0.337984474787976	1.86081803695768	25
FBtr0074184	0.242038739704315	1.34241355369927	-2.00993494989378	0.155501958752976	1.25261274187804	8
FBtr0074185	0.50537629704255	4.02106450576715	-2.60704520060878	0.150258559319124	1.83918417549419	24
FBtr0074186	0.50537629704255	4.02106450576715	-2.60704520060878	0.150258559319124	1.83918417549419	24
FBtr0074187	0.50537629704255	4.02106450576715	-2.60704520060878	0.150258559319124	1.83918417549419	24
FBtr0074188	0.50537629704255	4.02106450576715	-2.60704520060878	0.150258559319124	1.83918417549419	24
FBtr0074189	0.50537629704255	4.02106450576715	-2.60704520060878	0.150258559319124	1.83918417549419	24
FBtr0074190	0.108260689082607	0.837721772034823	-1.85688160584503	0.0929626060055958	1.02876254122236	5
FBtr0074191	0.108260689082607	0.837721772034823	-1.85688160584503	0.0929626060055958	1.02876254122236	5
FBtr0074192	2.72594437525944	4.35615321458108	-1.32422198645632	0.761845473213348	1.88148061620061	26
FBtr0074193	1.30410958904109	8.0421290115343	-2.68748688312821	0.221202933943527	2.1811137036206	48
FBtr0074194	0.741733973788766	4.52369756898804	-2.54370530489185	0.20128314175456	1.90123942822189	27
FBtr0074195	0.741733973788766	4.52369756898804	-2.54370530489185	0.201283141754561	1.90123942822189	27
FBtr0074196	0.741733973788766	4.52369756898804	-2.54370530489185	0.20128314175456	1.90123942822189	27
FBtr0074197	0.741733973788766	4.52369756898804	-2.54370530489185	0.20128314175456	1.90123942822189	27
FBtr0074198	0.741733973788766	4.52369756898804	-2.54370530489185	0.20128314175456	1.90123942822189	27
FBtr0074199	0.741733973788766	4.52369756898804	-2.54370530489185	0.20128314175456	1.90123942822189	27
FBtr0074200	0.634452585945083	2.68070967051143	-2.18588238101984	0.254936762445258	1.61996430646328	16
FBtr0074201	2.30020601060262	5.36141934102286	-1.88128289765234	0.545519355616114	1.98842942051035	32
FBtr0074202	0.395184638532807	2.68070967051143	-2.40382289770199	0.158793729503963	1.61996430646328	16
FBtr0074203	0.360958164377348	2.68070967051143	-2.43499855471048	0.145040792398172	1.61996430646328	16
FBtr0074205	55.0663341962533	81.7616449505987	-1.36192285529765	1.07688551850512	2.74016693565992	488
FBtr0074206	4.11850150770212	7.37195159390644	-1.57828712258527	0.751840872438617	2.14190653552809	44
FBtr0074207	1.73250311332503	4.52369756898804	-1.96812115819572	0.470146551287578	1.90123942822189	27
FBtr0074209	1.19435450394354	5.52896369542983	-2.45896307029603	0.276322995226224	2.00387136144197	33
FBtr0074210	0.0361975923619757	0.335088708813929	-1.36605213455322	0.0522853879111459	0.678064623108071	2
FBtr0074211	0.871398148514259	3.51843144254625	-2.25084060259345	0.286750207528331	1.76766195383505	21
FBtr0074212	0.871398148514259	3.51843144254625	-2.25084060259345	0.286750207528331	1.76766195383505	21
FBtr0074214	0.871398148514259	3.51843144254625	-2.25084060259345	0.286750207528331	1.76766195383505	21
FBtr0074217	0.647546466685479	1.50789918966268	-1.52739881677093	0.385586825845929	1.31263151376088	9
FBtr0074222	5.13916868771663	11.2254717452666	-1.90749675600195	0.65308334735103	2.31881908071113	67
FBtr0074224	4.87683172104954	15.0789918966268	-2.31994220538435	0.475974356299061	2.42293516343954	90
FBtr0074225	2.29124117891241	8.71230642916215	-2.42150773703749	0.362983718670086	2.21602617022333	52
FBtr0074226	2.28990184330578	4.18860886017411	-1.52389836249991	0.659748270993689	1.86081803695768	25
FBtr0074230	1.47878787878788	5.86405240424376	-2.37526564078389	0.326197048194566	2.03306356478634	35
FBtr0074232	1.29248573672513	3.85352015136018	-2.05244955245735	0.397007607190771	1.81650412564073	23
FBtr0074233	3.76834268999605	8.0421290115343	-1.8382860872486	0.639185898283817	2.1811137036206	48
FBtr0074234	0.295724366957243	1.00526612644179	-1.63803320700402	0.227437497022956	1.11235873925238	6
FBtr0074235	0.24906600249066	1.17281048084875	-1.87657527565273	0.174119602587834	1.18631823467224	7
FBtr0074236	0.943295973432959	2.51316531610447	-1.82696200035871	0.396904091490292	1.5848251073411	15
FBtr0074237	0.87538320455411	3.51843144254625	-2.24795741601781	0.288061566346786	1.76766195383505	21
FBtr0074238	0.160896637608966	1.00526612644179	-1.90029171597292	0.123743365870434	1.11235873925238	6
FBtr0074240	0.269821502698214	1.84298789847661	-2.2414005040253	0.140678041004896	1.41769736328927	11
FBtr0074241	0.216189290161892	1.67544354406965	-2.2340866498074	0.120123678625109	1.36739901802345	10
FBtr0074242	0.216189290161892	1.67544354406965	-2.2340866498074	0.120123678625109	1.36739901802345	10
FBtr0074243	0.216189290161892	1.67544354406965	-2.2340866498074	0.120123678625109	1.36739901802345	10
FBtr0074244	0.126691573266915	1.17281048084875	-2.08952182252404	0.0885688378496781	1.18631823467224	7
FBtr0074245	0.47953507679535	1.34035483525572	-1.63556539572972	0.30808557267953	1.25261274187804	8
FBtr0074246	1.79493565794936	6.36668546746465	-2.31213019396095	0.370155841991618	2.0730762188305	38
FBtr0074247	1.79493565794935	6.36668546746465	-2.31213019396095	0.370155841991618	2.0730762188305	38
FBtr0074250	0.543503706868227	3.85352015136018	-2.55330593820582	0.166945831611105	1.81650412564073	23
FBtr0074251	5.75944001130271	14.5763588334059	-2.11118752957425	0.579629747774393	2.41183850039059	87
FBtr0074255	1.28318804483188	7.03686288509251	-2.60484786761181	0.243551754511883	2.12043029223359	42
FBtr0074257	0.0903271647035505	0.670177417627858	-1.71864607438974	0.0884525667319363	0.932550943251063	4
FBtr0074258	0.0903271647035505	0.670177417627858	-1.71864607438974	0.0884525667319363	0.932550943251063	4
FBtr0074259	0.0903271647035505	0.670177417627858	-1.71864607438974	0.0884525667319363	0.932550943251063	4
FBtr0074260	0.494066918764421	3.18334273373233	-2.45062600776642	0.175171835515455	1.7134959267276	19
FBtr0074261	4.38332273604082	15.4140806054407	-2.43417352478618	0.419363198223487	2.43001010785633	92
FBtr0074262	4.38332273604082	15.4140806054407	-2.43417352478618	0.419363198223487	2.43001010785633	92
FBtr0074263	4.38332273604082	15.4140806054407	-2.43417352478618	0.419363198223487	2.43001010785633	92
FBtr0074264	4.38332273604082	15.4140806054407	-2.43417352478618	0.419363198223487	2.43001010785633	92
FBtr0074265	4.38332273604082	15.4140806054407	-2.43417352478618	0.419363198223487	2.43001010785633	92
FBtr0074266	4.38332273604082	15.4140806054407	-2.43417352478618	0.419363198223487	2.43001010785633	92
FBtr0074267	4.38332273604082	15.4140806054407	-2.43417352478618	0.419363198223487	2.43001010785633	92
FBtr0074268	0.313491075134911	0.670177417627858	-1.14468545832826	0.306985061849807	0.932550943251063	4
FBtr0074269	0.313491075134911	0.670177417627858	-1.14468545832826	0.306985061849807	0.932550943251063	4
FBtr0074270	0.313491075134911	0.670177417627858	-1.14468545832826	0.306985061849807	0.932550943251063	4
FBtr0074271	11.9674407459997	31.3307942741024	-2.1994433790558	0.59163356398145	2.61080560287366	187
FBtr0074272	4.31432129514321	12.2307378717084	-2.21464312765315	0.508162715443125	2.35082822411303	73
FBtr0074273	12.7514358757108	108.73628601012	-3.020673845827	0.188463093282002	2.76186526365526	649
FBtr0074274	1.00705687007057	2.17807660729054	-1.5749561951982	0.468452039858927	1.50721929326173	13
FBtr0074275	1.21089891169201	3.85352015136018	-2.10700798067303	0.37194691269772	1.81650412564073	23
FBtr0074276	3.2454942127315	11.8956491628945	-2.43837183468559	0.391819270946514	2.34061709688311	71
FBtr0074277	3.29896192566562	12.0631935173014	-2.43827785843146	0.393361063468114	2.34577690481605	72
FBtr0074278	0.217185554171854	2.01053225288357	-2.37091166177382	0.106746469290477	1.46414011546645	12
FBtr0074279	0.0180987961809879	0.167544354406965	-1.01773403278854	0.0378115536540774	0.48649239439546	1
FBtr0074280	0.0180987961809879	0.167544354406965	-1.01773403278854	0.0378115536540774	0.48649239439546	1
FBtr0074281	0.0361975923619757	0.335088708813929	-1.36605213455322	0.0522853879111459	0.678064623108071	2
FBtr0074282	1.4028381955328	3.18334273373233	-1.73432199005308	0.497377444855483	1.7134959267276	19
FBtr0074283	0.0361975923619757	0.335088708813929	-1.36605213455322	0.0522853879111459	0.678064623108071	2
FBtr0074284	6.34620092855277	41.0483668297063	-2.88045989790176	0.242347172200082	2.6582581187458	245
FBtr0074285	1.09074073030824	3.01579837932536	-1.91673374619229	0.402413638668259	1.68411015953875	18
FBtr0074286	1.7456205894562	5.86405240424376	-2.25240357749984	0.385056093383053	2.03306356478634	35
FBtr0074287	3.91047826161356	22.4509434905332	-2.78614997132994	0.264608291475983	2.53689621968539	134
FBtr0074288	0.270650950506788	2.01053225288357	-2.30933190503552	0.13302465482511	1.46414011546645	12
FBtr0074289	2.00564549605645	5.52896369542983	-2.06500089944733	0.464021334538797	2.00387136144197	33
FBtr0074290	1.13225404732254	1.84298789847661	-1.17707126473716	0.590328345607624	1.41769736328927	11
FBtr0074291	1.13225404732254	1.84298789847661	-1.17707126473716	0.590328345607624	1.41769736328927	11
FBtr0074292	0.927254782713738	1.34035483525572	-0.92981713557493	0.595730812146848	1.25261274187804	8
FBtr0074293	0.927254782713738	1.34035483525572	-0.92981713557493	0.595730812146848	1.25261274187804	8
FBtr0074294	1.00540253829047	2.01053225288357	-1.46306820663596	0.49415428013812	1.46414011546645	12
FBtr0074295	0.178995433789954	1.17281048084875	-1.99850667698203	0.125133954393123	1.18631823467224	7
FBtr0074296	15.8935504141211	49.2580401956476	-2.39149903860665	0.509106629594288	2.68485018729673	294
FBtr0074297	13.2128200532982	79.4160239889012	-2.86797397298126	0.265863604780482	2.73761744443042	474
FBtr0074298	0.577567983374958	3.18334273373233	-2.38480950410605	0.204777207176246	1.7134959267276	19
FBtr0074299	5.41874082669189	26.9746410595213	-2.72147462048895	0.308667161006739	2.57985620353293	161
FBtr0074300	0.0713989207139891	0.335088708813929	-1.22589107159363	0.103131728448591	0.678064623108071	2
FBtr0074301	3.10751349107513	4.02106450576715	-0.930350009805235	0.923926394977675	1.83918417549419	24
FBtr0074302	0.215525114155251	1.34035483525572	-2.05172883310753	0.138467823177988	1.25261274187804	8
FBtr0074303	0.656069557162088	3.51843144254625	-2.40663075905032	0.215892221012873	1.76766195383505	21
FBtr0074304	11.2903279369033	20.4404112376497	-1.68126627373907	0.83364159719504	2.5126764750682	122
FBtr0074305	1.4027397260274	1.67544354406965	-0.656395596825999	0.779419997714997	1.36739901802345	10
FBtr0074306	0.538646741386466	3.85352015136018	-2.55655386950448	0.165453937202267	1.81650412564073	23
FBtr0074307	0.790202631702303	5.69650804983679	-2.67425298738038	0.17845850426538	2.01873852318635	34
FBtr0074308	0.790202631702303	5.69650804983679	-2.67425298738038	0.17845850426538	2.01873852318635	34
FBtr0074309	0.790202631702303	5.69650804983679	-2.67425298738038	0.17845850426538	2.01873852318635	34
FBtr0074310	0.790202631702303	5.69650804983679	-2.67425298738038	0.17845850426538	2.01873852318635	34
FBtr0074311	0.106600249066002	0.502633063220894	-1.43360809736878	0.123047801375156	0.818795597352481	3
FBtr0074312	0.106600249066002	0.502633063220894	-1.43360809736878	0.123047801375156	0.818795597352481	3
FBtr0074313	0.106600249066002	0.502633063220894	-1.43360809736878	0.123047801375156	0.818795597352481	3
FBtr0074314	4.10859123268647	9.38248384679001	-1.94340835002983	0.610653580100151	2.24732426544607	56
FBtr0074315	2.29738326257439	6.53422982187162	-2.12740730075826	0.463728637482163	2.08551251294306	39
FBtr0074318	0.457783312577833	0.837721772034823	-1.08418128485092	0.393094945946976	1.02876254122236	5
FBtr0074321	4.39300151249294	6.19914111305769	-1.14860341518494	0.92601000334821	2.06020557298307	37
FBtr0074322	4.40441886602991	15.9167136686616	-2.4592969252282	0.409265920545633	2.4401714372877	95
FBtr0074324	10.1510564547745	22.1158547817193	-1.95671977218458	0.696586237531252	2.53311973436746	132
FBtr0074325	0.976338729763386	2.17807660729054	-1.60813240330532	0.45416290096793	1.50721929326173	13
FBtr0074326	0.659851182721286	3.01579837932536	-2.27229886441879	0.243442926481151	1.68411015953875	18
FBtr0074329	1.61634621419977	6.03159675865072	-2.33870237904829	0.348442486594787	2.04687662570893	36
FBtr0074330	1.13333118618216	2.68070967051143	-1.73147191328595	0.455396967061195	1.61996430646328	16
FBtr0074332	0.231963470319634	1.17281048084875	-1.90633578356012	0.162163389876803	1.18631823467224	7
FBtr0074333	0.415608136156079	3.51843144254625	-2.58060450849588	0.13676379677466	1.76766195383505	21
FBtr0074334	2.41245330012453	8.37721772034823	-2.34556454278265	0.395225391932937	2.19906051777205	50
FBtr0074335	2.88401826484018	6.70177417627858	-1.91683296323063	0.570068243475223	2.09753671288741	40
FBtr0074336	3.34742357747499	12.5658265805223	-2.46337224437964	0.384900288119292	2.36061893290273	75
FBtr0074337	3.22383719748635	11.8956491628945	-2.44353946991673	0.389204681189753	2.34061709688311	71
FBtr0074338	3.22383719748635	11.8956491628945	-2.44353946991673	0.389204681189753	2.34061709688311	71
FBtr0074339	8.34635084118963	43.3939877914038	-2.77162922484791	0.302138243059098	2.66679582143123	259
FBtr0074340	1.9619276146596	5.02633063220894	-1.97165915210491	0.489929155062541	1.95567623679077	30
FBtr0074341	1.98002641084059	5.1938749866159	-2.00273953096218	0.481686272196487	1.97237724014745	31
FBtr0074342	4.09311078326553	11.8956491628945	-2.23611989909737	0.494149604923388	2.34061709688311	71
FBtr0074343	129.510947568059	53.4466490558217	3.82020037574792	3.83332805709601	2.69549007053807	319
FBtr0074344	0.645842517776255	0.837721772034823	-0.668433065838422	0.554579912897876	1.02876254122236	5
FBtr0074345	0.645842517776255	0.837721772034823	-0.668433065838422	0.554579912897876	1.02876254122236	5
FBtr0074346	1.7396422331967	12.7333709349293	-2.83454162509412	0.197681190823915	2.36536473864408	76
FBtr0074347	0.0361975923619757	0.335088708813929	-1.36605213455322	0.0522853879111459	0.678064623108071	2
FBtr0074348	0.508592777085927	1.50789918966268	-1.72777139688557	0.302845717881093	1.31263151376088	9
FBtr0074349	17.7876943254319	139.564447221001	-2.99443061697353	0.205531329679028	2.77668426978299	833
FBtr0074350	1.70868336621932	4.35615321458108	-1.93522528034529	0.477541911538542	1.88148061620061	26
FBtr0074351	1.08775425487754	4.35615321458108	-2.30817748133386	0.304004976245394	1.88148061620061	26
FBtr0074352	3.16231101500295	13.0684596437432	-2.53760198648268	0.351096590100733	2.37457231405005	78
FBtr0074353	0.663670194759477	1.84298789847661	-1.755351268721	0.346020691229065	1.41769736328927	11
FBtr0074354	0.663670194759477	1.84298789847661	-1.755351268721	0.346020691229065	1.41769736328927	11
FBtr0074355	2.00481527604815	12.3982822261154	-2.75952958072019	0.233295509413062	2.3557744747357	74
FBtr0074356	2.39501713555073	6.19914111305769	-2.02328579850019	0.504850685665207	2.06020557298307	37
FBtr0074357	5.605643951657	10.5552943276388	-1.69440011375299	0.751967412739164	2.29496826771746	63
FBtr0074359	1.44707347447073	6.86931853068555	-2.52223897116106	0.280228563739264	2.10916953556885	41
FBtr0074361	1.35790784557908	5.36141934102286	-2.35171750103113	0.322042899415038	1.98842942051035	32
FBtr0074362	1.03129929431299	4.02106450576715	-2.2681650822666	0.306626066748936	1.83918417549419	24
FBtr0074363	2.08983319555711	6.03159675865072	-2.12618871392836	0.450514047566697	2.04687662570893	36
FBtr0074364	1.75268218173581	4.52369756898804	-1.95639819326993	0.47562251225328	1.90123942822189	27
FBtr0074365	0.286117754109405	1.84298789847661	-2.22128927680431	0.149174490329076	1.41769736328927	11
FBtr0074366	0.286117754109405	1.84298789847661	-2.22128927680431	0.149174490329076	1.41769736328927	11
FBtr0074367	0.286117754109405	1.84298789847661	-2.22128927680431	0.149174490329076	1.41769736328927	11
FBtr0074368	0.286117754109405	1.84298789847661	-2.22128927680431	0.149174490329076	1.41769736328927	11
FBtr0074369	0.286117754109405	1.84298789847661	-2.22128927680431	0.149174490329076	1.41769736328927	11
FBtr0074370	0.286117754109405	1.84298789847661	-2.22128927680431	0.149174490329076	1.41769736328927	11
FBtr0074371	0.194105437941054	1.00526612644179	-1.83569602410866	0.149283792262681	1.11235873925238	6
FBtr0074372	0.455956828559568	2.17807660729054	-2.17015530172534	0.212097164295567	1.50721929326173	13
FBtr0074373	0.198090493980904	1.50789918966268	-2.1755187275001	0.117954600532858	1.31263151376088	9
FBtr0074375	9.8548729093504	22.9535765537541	-2.04511003295897	0.653201954588964	2.54238417388003	137
FBtr0074376	2.22160837725789	13.9061814157781	-2.77993990194293	0.233277442177259	2.39606134984729	83
FBtr0074381	0.126359485263594	1.00526612644179	-1.96747123551175	0.0971813224224981	1.11235873925238	6
FBtr0074382	2.09513377375754	10.8903830364527	-2.654224867933	0.273447821689478	2.30716820232897	65
FBtr0074383	1.09389788293898	4.35615321458108	-2.30448739889818	0.305721994123746	1.88148061620061	26
